Student ID,Course,Grade
7892,History,F
7892,English,B
7892,Physical Education,A
7893,Math,B
7893,Science,D
7893,History,F
7893,English,D
7893,Physical Education,C
7894,Math,D
7894,Science,D
7894,History,C
7894,English,C
7894,Physical Education,A
7895,Math,D
7895,Science,C
7895,History,F
7895,English,F
7895,Physical Education,D
7896,Math,D
7896,Science,D
7896,History,D
7896,English,D
7896,Physical Education,F
7897,Math,B
7897,Science,F
7897,History,F
7897,English,C
7897,Physical Education,F
7898,Math,B
7898,Science,C
7898,History,F
7898,English,C
7898,Physical Education,D
7899,Math,C
7899,Science,B
7899,History,C
7899,English,D
7899,Physical Education,B
7900,Math,C
7900,Science,A
7900,History,F
7900,English,D
7900,Physical Education,B
7901,Math,B
7901,Science,C
7901,History,C
7901,English,A
7901,Physical Education,B
7902,Math,F
7902,Science,A
7902,History,C
7902,English,C
7902,Physical Education,C
7903,Math,D
7903,Science,A
7903,History,B
7903,English,B
7903,Physical Education,B
7904,Math,C
7904,Science,A
7904,History,B
7904,English,F
7904,Physical Education,A
7905,Math,A
7905,Science,C
7905,History,C
7905,English,B
7905,Physical Education,A
7906,Math,D
7906,Science,D
7906,History,A
7906,English,B
7906,Physical Education,B
7907,Math,B
7907,Science,B
7907,History,A
7907,English,C
7907,Physical Education,B
7908,Math,D
7908,Science,A
7908,History,A
7908,English,B
7908,Physical Education,C
7909,Math,A
7909,Science,A
7909,History,B
7909,English,B
7909,Physical Education,F
7910,Math,F
7910,Science,D
7910,History,B
7910,English,F
7910,Physical Education,D
7911,Math,C
7911,Science,F
7911,History,B
7911,English,F
7911,Physical Education,A
7912,Math,A
7912,Science,C
7912,History,B
7912,English,C
7912,Physical Education,F
7913,Math,B
7913,Science,F
7913,History,F
7913,English,D
7913,Physical Education,A
7914,Math,C
7914,Science,D
7914,History,F
7914,English,D
7914,Physical Education,D
7915,Math,D
7915,Science,C
7915,History,C
7915,English,F
7915,Physical Education,B
7916,Math,C
7916,Science,C
7916,History,F
7916,English,C
7916,Physical Education,F
7917,Math,B
7917,Science,A
7917,History,F
7917,English,B
7917,Physical Education,D
7918,Math,B
7918,Science,D
7918,History,D
7918,English,A
7918,Physical Education,C
7919,Math,B
7919,Science,D
7919,History,D
7919,English,D
7919,Physical Education,C
7920,Math,A
7920,Science,A
7920,History,A
7920,English,C
7920,Physical Education,D
7921,Math,A
7921,Science,D
7921,History,F
7921,English,A
7921,Physical Education,B
7922,Math,C
7922,Science,B
7922,History,D
7922,English,A
7922,Physical Education,B
7923,Math,C
7923,Science,B
7923,History,D
7923,English,C
7923,Physical Education,A
7924,Math,C
7924,Science,D
7924,History,C
7924,English,A
7924,Physical Education,F
7925,Math,C
7925,Science,B
7925,History,A
7925,English,B
7925,Physical Education,F
7926,Math,A
7926,Science,B
7926,History,B
7926,English,A
7926,Physical Education,C
7927,Math,C
7927,Science,D
7927,History,F
7927,English,C
7927,Physical Education,D
7928,Math,D
7928,Science,C
7928,History,A
7928,English,A
7928,Physical Education,A
7929,Math,F
7929,Science,B
7929,History,C
7929,English,A
7929,Physical Education,A
7930,Math,B
7930,Science,F
7930,History,D
7930,English,A
7930,Physical Education,F
7931,Math,F
7931,Science,F
7931,History,F
7931,English,F
7931,Physical Education,B
7932,Math,F
7932,Science,D
7932,History,B
7932,English,B
7932,Physical Education,B
7933,Math,C
7933,Science,D
7933,History,B
7933,English,B
7933,Physical Education,D
7934,Math,A
7934,Science,B
7934,History,B
7934,English,A
7934,Physical Education,B
7935,Math,A
7935,Science,A
7935,History,F
7935,English,C
7935,Physical Education,B
7936,Math,B
7936,Science,C
7936,History,F
7936,English,C
7936,Physical Education,B
7937,Math,A
7937,Science,F
7937,History,A
7937,English,B
7937,Physical Education,A
7938,Math,A
7938,Science,F
7938,History,C
7938,English,D
7938,Physical Education,B
7939,Math,F
7939,Science,F
7939,History,D
7939,English,D
7939,Physical Education,D
7940,Math,F
7940,Science,D
7940,History,F
7940,English,F
7940,Physical Education,A
7941,Math,C
7941,Science,D
7941,History,D
7941,English,F
7941,Physical Education,D
7942,Math,D
7942,Science,A
7942,History,D
7942,English,A
7942,Physical Education,A
7943,Math,C
7943,Science,D
7943,History,A
7943,English,C
7943,Physical Education,D
7944,Math,B
7944,Science,F
7944,History,C
7944,English,D
7944,Physical Education,C
7945,Math,D
7945,Science,C
7945,History,D
7945,English,F
7945,Physical Education,C
7946,Math,B
7946,Science,B
7946,History,B
7946,English,C
7946,Physical Education,B
7947,Math,F
7947,Science,D
7947,History,C
7947,English,B
7947,Physical Education,F
7948,Math,C
7948,Science,D
7948,History,D
7948,English,A
7948,Physical Education,F
7949,Math,B
7949,Science,F
7949,History,B
7949,English,D
7949,Physical Education,C
7950,Math,B
7950,Science,F
7950,History,C
7950,English,D
7950,Physical Education,C
7951,Math,F
7951,Science,D
7951,History,C
7951,English,F
7951,Physical Education,A
7952,Math,F
7952,Science,B
7952,History,D
7952,English,C
7952,Physical Education,F
7953,Math,D
7953,Science,B
7953,History,B
7953,English,B
7953,Physical Education,B
7954,Math,A
7954,Science,D
7954,History,D
7954,English,B
7954,Physical Education,F
7955,Math,B
7955,Science,B
7955,History,F
7955,English,B
7955,Physical Education,F
7956,Math,C
7956,Science,B
7956,History,B
7956,English,B
7956,Physical Education,B
7957,Math,F
7957,Science,A
7957,History,F
7957,English,D
7957,Physical Education,B
7958,Math,D
7958,Science,F
7958,History,F
7958,English,C
7958,Physical Education,B
7959,Math,B
7959,Science,F
7959,History,B
7959,English,C
7959,Physical Education,F
7960,Math,B
7960,Science,B
7960,History,C
7960,English,D
7960,Physical Education,A
7961,Math,D
7961,Science,C
7961,History,D
7961,English,F
7961,Physical Education,F
7962,Math,C
7962,Science,A
7962,History,C
7962,English,F
7962,Physical Education,D
7963,Math,C
7963,Science,F
7963,History,C
7963,English,D
7963,Physical Education,C
7964,Math,F
7964,Science,C
7964,History,D
7964,English,A
7964,Physical Education,A
7965,Math,D
7965,Science,F
7965,History,B
7965,English,C
7965,Physical Education,B
7966,Math,F
7966,Science,B
7966,History,B
7966,English,B
7966,Physical Education,D
7967,Math,B
7967,Science,F
7967,History,A
7967,English,D
7967,Physical Education,D
7968,Math,A
7968,Science,C
7968,History,B
7968,English,A
7968,Physical Education,A
7969,Math,D
7969,Science,B
7969,History,F
7969,English,F
7969,Physical Education,A
7970,Math,C
7970,Science,A
7970,History,A
7970,English,D
7970,Physical Education,F
7971,Math,D
7971,Science,B
7971,History,F
7971,English,F
7971,Physical Education,C
7972,Math,D
7972,Science,D
7972,History,A
7972,English,D
7972,Physical Education,A
7973,Math,B
7973,Science,D
7973,History,B
7973,English,F
7973,Physical Education,F
7974,Math,F
7974,Science,B
7974,History,F
7974,English,F
7974,Physical Education,F
7975,Math,F
7975,Science,B
7975,History,D
7975,English,F
7975,Physical Education,B
7976,Math,A
7976,Science,C
7976,History,D
7976,English,C
7976,Physical Education,F
7977,Math,B
7977,Science,B
7977,History,F
7977,English,F
7977,Physical Education,A
7978,Math,A
7978,Science,D
7978,History,D
7978,English,B
7978,Physical Education,B
7979,Math,A
7979,Science,B
7979,History,C
7979,English,D
7979,Physical Education,A
7980,Math,F
7980,Science,F
7980,History,D
7980,English,B
7980,Physical Education,F
7981,Math,A
7981,Science,C
7981,History,A
7981,English,A
7981,Physical Education,F
7982,Math,F
7982,Science,C
7982,History,D
7982,English,A
7982,Physical Education,F
7983,Math,F
7983,Science,F
7983,History,B
7983,English,F
7983,Physical Education,A
7984,Math,C
7984,Science,D
7984,History,C
7984,English,C
7984,Physical Education,C
7985,Math,C
7985,Science,A
7985,History,B
7985,English,D
7985,Physical Education,C
7986,Math,C
7986,Science,D
7986,History,C
7986,English,D
7986,Physical Education,C
7987,Math,B
7987,Science,F
7987,History,C
7987,English,A
7987,Physical Education,F
7988,Math,F
7988,Science,D
7988,History,B
7988,English,B
7988,Physical Education,D
7989,Math,B
7989,Science,F
7989,History,C
7989,English,F
7989,Physical Education,F
7990,Math,F
7990,Science,B
7990,History,C
7990,English,B
7990,Physical Education,B
7991,Math,D
7991,Science,B
7991,History,C
7991,English,C
7991,Physical Education,B
7992,Math,F
7992,Science,D
7992,History,B
7992,English,C
7992,Physical Education,D
7993,Math,C
7993,Science,C
7993,History,F
7993,English,C
7993,Physical Education,A
7994,Math,C
7994,Science,A
7994,History,A
7994,English,A
7994,Physical Education,A
7995,Math,F
7995,Science,A
7995,History,D
7995,English,C
7995,Physical Education,A
7996,Math,B
7996,Science,B
7996,History,B
7996,English,C
7996,Physical Education,D
7997,Math,F
7997,Science,D
7997,History,F
7997,English,A
7997,Physical Education,F
7998,Math,A
7998,Science,C
7998,History,A
7998,English,B
7998,Physical Education,D
7999,Math,F
7999,Science,A
7999,History,A
7999,English,F
7999,Physical Education,A
8000,Math,A
8000,Science,A
8000,History,C
8000,English,B
8000,Physical Education,C
8001,Math,C
8001,Science,A
8001,History,A
8001,English,A
8001,Physical Education,D
8002,Math,F
8002,Science,C
8002,History,F
8002,English,F
8002,Physical Education,B
8003,Math,B
8003,Science,B
8003,History,B
8003,English,A
8003,Physical Education,A
8004,Math,D
8004,Science,B
8004,History,A
8004,English,A
8004,Physical Education,F
8005,Math,A
8005,Science,F
8005,History,D
8005,English,C
8005,Physical Education,D
8006,Math,A
8006,Science,B
8006,History,C
8006,English,B
8006,Physical Education,C
8007,Math,C
8007,Science,F
8007,History,F
8007,English,F
8007,Physical Education,C
8008,Math,D
8008,Science,B
8008,History,B
8008,English,A
8008,Physical Education,B
8009,Math,B
8009,Science,D
8009,History,A
8009,English,C
8009,Physical Education,B
8010,Math,D
8010,Science,C
8010,History,D
8010,English,C
8010,Physical Education,F
8011,Math,D
8011,Science,F
8011,History,F
8011,English,C
8011,Physical Education,D
8012,Math,F
8012,Science,A
8012,History,D
8012,English,C
8012,Physical Education,C
8013,Math,F
8013,Science,F
8013,History,A
8013,English,F
8013,Physical Education,F
8014,Math,B
8014,Science,A
8014,History,A
8014,English,C
8014,Physical Education,B
8015,Math,B
8015,Science,B
8015,History,B
8015,English,D
8015,Physical Education,C
8016,Math,F
8016,Science,F
8016,History,A
8016,English,D
8016,Physical Education,D
8017,Math,C
8017,Science,F
8017,History,B
8017,English,A
8017,Physical Education,D
8018,Math,D
8018,Science,D
8018,History,D
8018,English,A
8018,Physical Education,C
8019,Math,B
8019,Science,B
8019,History,D
8019,English,D
8019,Physical Education,A
8020,Math,C
8020,Science,A
8020,History,B
8020,English,C
8020,Physical Education,B
8021,Math,A
8021,Science,D
8021,History,D
8021,English,C
8021,Physical Education,D
8022,Math,A
8022,Science,F
8022,History,A
8022,English,A
8022,Physical Education,B
8023,Math,A
8023,Science,D
8023,History,F
8023,English,F
8023,Physical Education,D
8024,Math,D
8024,Science,D
8024,History,B
8024,English,C
8024,Physical Education,A
8025,Math,A
8025,Science,A
8025,History,C
8025,English,B
8025,Physical Education,D
8026,Math,B
8026,Science,A
8026,History,A
8026,English,D
8026,Physical Education,B
8027,Math,A
8027,Science,C
8027,History,F
8027,English,C
8027,Physical Education,D
8028,Math,A
8028,Science,D
8028,History,B
8028,English,F
8028,Physical Education,C
8029,Math,D
8029,Science,B
8029,History,F
8029,English,F
8029,Physical Education,C
8030,Math,B
8030,Science,C
8030,History,C
8030,English,F
8030,Physical Education,D
8031,Math,A
8031,Science,D
8031,History,B
8031,English,C
8031,Physical Education,A
8032,Math,B
8032,Science,C
8032,History,B
8032,English,F
8032,Physical Education,C
8033,Math,F
8033,Science,D
8033,History,A
8033,English,A
8033,Physical Education,B
8034,Math,D
8034,Science,C
8034,History,C
8034,English,C
8034,Physical Education,A
8035,Math,F
8035,Science,D
8035,History,F
8035,English,F
8035,Physical Education,C
8036,Math,C
8036,Science,F
8036,History,F
8036,English,B
8036,Physical Education,A
8037,Math,C
8037,Science,C
8037,History,F
8037,English,D
8037,Physical Education,D
8038,Math,B
8038,Science,C
8038,History,C
8038,English,F
8038,Physical Education,F
8039,Math,F
8039,Science,A
8039,History,F
8039,English,F
8039,Physical Education,B
8040,Math,D
8040,Science,F
8040,History,F
8040,English,C
8040,Physical Education,D
8041,Math,D
8041,Science,F
8041,History,F
8041,English,B
8041,Physical Education,F
8042,Math,C
8042,Science,D
8042,History,B
8042,English,C
8042,Physical Education,C
8043,Math,F
8043,Science,B
8043,History,A
8043,English,F
8043,Physical Education,B
8044,Math,F
8044,Science,A
8044,History,A
8044,English,D
8044,Physical Education,F
8045,Math,C
8045,Science,C
8045,History,F
8045,English,A
8045,Physical Education,C
8046,Math,B
8046,Science,D
8046,History,D
8046,English,A
8046,Physical Education,A
8047,Math,C
8047,Science,A
8047,History,A
8047,English,C
8047,Physical Education,B
8048,Math,A
8048,Science,B
8048,History,B
8048,English,D
8048,Physical Education,D
8049,Math,C
8049,Science,C
8049,History,F
8049,English,C
8049,Physical Education,F
8050,Math,B
8050,Science,F
8050,History,C
8050,English,A
8050,Physical Education,B
8051,Math,B
8051,Science,F
8051,History,A
8051,English,D
8051,Physical Education,F
8052,Math,B
8052,Science,A
8052,History,A
8052,English,C
8052,Physical Education,D
8053,Math,F
8053,Science,B
8053,History,B
8053,English,A
8053,Physical Education,F
8054,Math,A
8054,Science,A
8054,History,A
8054,English,A
8054,Physical Education,C
8055,Math,F
8055,Science,B
8055,History,C
8055,English,D
8055,Physical Education,C
8056,Math,C
8056,Science,D
8056,History,D
8056,English,B
8056,Physical Education,A
8057,Math,B
8057,Science,A
8057,History,B
8057,English,D
8057,Physical Education,B
8058,Math,B
8058,Science,C
8058,History,D
8058,English,B
8058,Physical Education,F
8059,Math,C
8059,Science,D
8059,History,F
8059,English,D
8059,Physical Education,F
8060,Math,C
8060,Science,D
8060,History,D
8060,English,F
8060,Physical Education,F
8061,Math,C
8061,Science,B
8061,History,F
8061,English,D
8061,Physical Education,D
8062,Math,D
8062,Science,F
8062,History,C
8062,English,C
8062,Physical Education,A
8063,Math,D
8063,Science,F
8063,History,B
8063,English,B
8063,Physical Education,D
8064,Math,B
8064,Science,B
8064,History,C
8064,English,B
8064,Physical Education,F
8065,Math,B
8065,Science,A
8065,History,C
8065,English,F
8065,Physical Education,A
8066,Math,F
8066,Science,A
8066,History,B
8066,English,A
8066,Physical Education,D
8067,Math,C
8067,Science,C
8067,History,B
8067,English,D
8067,Physical Education,C
8068,Math,A
8068,Science,F
8068,History,F
8068,English,D
8068,Physical Education,B
8069,Math,B
8069,Science,F
8069,History,C
8069,English,D
8069,Physical Education,F
8070,Math,D
8070,Science,B
8070,History,A
8070,English,A
8070,Physical Education,F
8071,Math,F
8071,Science,A
8071,History,D
8071,English,D
8071,Physical Education,A
8072,Math,D
8072,Science,D
8072,History,B
8072,English,A
8072,Physical Education,A
8073,Math,D
8073,Science,F
8073,History,A
8073,English,C
8073,Physical Education,D
8074,Math,A
8074,Science,C
8074,History,F
8074,English,B
8074,Physical Education,D
8075,Math,D
8075,Science,D
8075,History,C
8075,English,F
8075,Physical Education,C
8076,Math,B
8076,Science,D
8076,History,F
8076,English,C
8076,Physical Education,C
8077,Math,F
8077,Science,B
8077,History,C
8077,English,F
8077,Physical Education,B
8078,Math,D
8078,Science,F
8078,History,F
8078,English,F
8078,Physical Education,D
8079,Math,B
8079,Science,F
8079,History,B
8079,English,B
8079,Physical Education,A
8080,Math,D
8080,Science,B
8080,History,D
8080,English,B
8080,Physical Education,F
8081,Math,F
8081,Science,F
8081,History,B
8081,English,C
8081,Physical Education,C
8082,Math,F
8082,Science,B
8082,History,A
8082,English,B
8082,Physical Education,C
8083,Math,C
8083,Science,B
8083,History,A
8083,English,B
8083,Physical Education,B
8084,Math,D
8084,Science,B
8084,History,B
8084,English,A
8084,Physical Education,C
8085,Math,B
8085,Science,A
8085,History,B
8085,English,D
8085,Physical Education,F
8086,Math,A
8086,Science,D
8086,History,F
8086,English,C
8086,Physical Education,B
8087,Math,C
8087,Science,D
8087,History,A
8087,English,F
8087,Physical Education,B
8088,Math,F
8088,Science,B
8088,History,B
8088,English,B
8088,Physical Education,D
8089,Math,D
8089,Science,A
8089,History,A
8089,English,A
8089,Physical Education,A
8090,Math,F
8090,Science,D
8090,History,D
8090,English,B
8090,Physical Education,C
8091,Math,A
8091,Science,A
8091,History,F
8091,English,B
8091,Physical Education,B
8092,Math,B
8092,Science,A
8092,History,A
8092,English,F
8092,Physical Education,A
8093,Math,D
8093,Science,D
8093,History,C
8093,English,D
8093,Physical Education,D
8094,Math,C
8094,Science,C
8094,History,D
8094,English,F
8094,Physical Education,C
8095,Math,D
8095,Science,F
8095,History,D
8095,English,D
8095,Physical Education,F
8096,Math,F
8096,Science,F
8096,History,F
8096,English,D
8096,Physical Education,D
8097,Math,B
8097,Science,B
8097,History,B
8097,English,C
8097,Physical Education,A
8098,Math,B
8098,Science,A
8098,History,A
8098,English,B
8098,Physical Education,F
8099,Math,A
8099,Science,D
8099,History,C
8099,English,B
8099,Physical Education,B
8100,Math,D
8100,Science,F
8100,History,F
8100,English,C
8100,Physical Education,C
8101,Math,B
8101,Science,C
8101,History,A
8101,English,A
8101,Physical Education,D
8102,Math,D
8102,Science,B
8102,History,A
8102,English,B
8102,Physical Education,D
8103,Math,C
8103,Science,B
8103,History,F
8103,English,B
8103,Physical Education,D
8104,Math,A
8104,Science,B
8104,History,D
8104,English,A
8104,Physical Education,B
8105,Math,F
8105,Science,F
8105,History,B
8105,English,C
8105,Physical Education,F
8106,Math,F
8106,Science,C
8106,History,F
8106,English,A
8106,Physical Education,A
8107,Math,D
8107,Science,A
8107,History,A
8107,English,D
8107,Physical Education,B
8108,Math,A
8108,Science,F
8108,History,F
8108,English,F
8108,Physical Education,D
8109,Math,D
8109,Science,A
8109,History,C
8109,English,C
8109,Physical Education,C
8110,Math,F
8110,Science,C
8110,History,B
8110,English,A
8110,Physical Education,A
8111,Math,C
8111,Science,D
8111,History,B
8111,English,A
8111,Physical Education,D
8112,Math,F
8112,Science,C
8112,History,C
8112,English,D
8112,Physical Education,C
8113,Math,F
8113,Science,F
8113,History,C
8113,English,B
8113,Physical Education,F
8114,Math,B
8114,Science,A
8114,History,B
8114,English,A
8114,Physical Education,C
8115,Math,B
8115,Science,B
8115,History,D
8115,English,C
8115,Physical Education,C
8116,Math,B
8116,Science,F
8116,History,A
8116,English,A
8116,Physical Education,B
8117,Math,B
8117,Science,B
8117,History,D
8117,English,D
8117,Physical Education,C
8118,Math,B
8118,Science,C
8118,History,F
8118,English,D
8118,Physical Education,B
8119,Math,D
8119,Science,B
8119,History,B
8119,English,F
8119,Physical Education,C
8120,Math,B
8120,Science,D
8120,History,A
8120,English,F
8120,Physical Education,F
8121,Math,A
8121,Science,B
8121,History,A
8121,English,A
8121,Physical Education,A
8122,Math,C
8122,Science,B
8122,History,D
8122,English,B
8122,Physical Education,C
8123,Math,B
8123,Science,A
8123,History,C
8123,English,A
8123,Physical Education,A
8124,Math,F
8124,Science,C
8124,History,D
8124,English,D
8124,Physical Education,A
8125,Math,A
8125,Science,D
8125,History,A
8125,English,F
8125,Physical Education,A
8126,Math,B
8126,Science,B
8126,History,C
8126,English,A
8126,Physical Education,F
8127,Math,B
8127,Science,C
8127,History,D
8127,English,B
8127,Physical Education,C
8128,Math,B
8128,Science,D
8128,History,B
8128,English,B
8128,Physical Education,A
8129,Math,A
8129,Science,C
8129,History,C
8129,English,A
8129,Physical Education,A
8130,Math,F
8130,Science,D
8130,History,B
8130,English,A
8130,Physical Education,F
8131,Math,C
8131,Science,D
8131,History,D
8131,English,B
8131,Physical Education,D
8132,Math,A
8132,Science,C
8132,History,A
8132,English,C
8132,Physical Education,A
8133,Math,C
8133,Science,F
8133,History,F
8133,English,B
8133,Physical Education,A
8134,Math,F
8134,Science,F
8134,History,A
8134,English,F
8134,Physical Education,F
8135,Math,D
8135,Science,B
8135,History,C
8135,English,A
8135,Physical Education,C
8136,Math,C
8136,Science,A
8136,History,F
8136,English,C
8136,Physical Education,B
8137,Math,B
8137,Science,F
8137,History,D
8137,English,C
8137,Physical Education,D
8138,Math,F
8138,Science,A
8138,History,C
8138,English,F
8138,Physical Education,A
8139,Math,B
8139,Science,B
8139,History,B
8139,English,F
8139,Physical Education,C
8140,Math,B
8140,Science,B
8140,History,C
8140,English,C
8140,Physical Education,C
8141,Math,A
8141,Science,A
8141,History,F
8141,English,B
8141,Physical Education,B
8142,Math,F
8142,Science,C
8142,History,D
8142,English,D
8142,Physical Education,F
8143,Math,D
8143,Science,D
8143,History,F
8143,English,C
8143,Physical Education,A
8144,Math,A
8144,Science,D
8144,History,A
8144,English,B
8144,Physical Education,F
8145,Math,B
8145,Science,C
8145,History,F
8145,English,B
8145,Physical Education,B
8146,Math,F
8146,Science,D
8146,History,F
8146,English,D
8146,Physical Education,C
8147,Math,C
8147,Science,F
8147,History,C
8147,English,B
8147,Physical Education,A
8148,Math,F
8148,Science,C
8148,History,F
8148,English,B
8148,Physical Education,D
8149,Math,A
8149,Science,F
8149,History,A
8149,English,C
8149,Physical Education,F
8150,Math,D
8150,Science,B
8150,History,B
8150,English,C
8150,Physical Education,B
8151,Math,C
8151,Science,C
8151,History,F
8151,English,A
8151,Physical Education,F
8152,Math,C
8152,Science,F
8152,History,A
8152,English,F
8152,Physical Education,F
8153,Math,F
8153,Science,F
8153,History,D
8153,English,C
8153,Physical Education,B
8154,Math,B
8154,Science,A
8154,History,D
8154,English,C
8154,Physical Education,B
8155,Math,C
8155,Science,D
8155,History,B
8155,English,F
8155,Physical Education,D
8156,Math,F
8156,Science,B
8156,History,B
8156,English,F
8156,Physical Education,C
8157,Math,C
8157,Science,F
8157,History,A
8157,English,A
8157,Physical Education,B
8158,Math,D
8158,Science,A
8158,History,C
8158,English,F
8158,Physical Education,D
8159,Math,A
8159,Science,D
8159,History,A
8159,English,D
8159,Physical Education,D
8160,Math,C
8160,Science,C
8160,History,C
8160,English,C
8160,Physical Education,A
8161,Math,D
8161,Science,B
8161,History,A
8161,English,B
8161,Physical Education,C
8162,Math,D
8162,Science,B
8162,History,D
8162,English,A
8162,Physical Education,D
8163,Math,B
8163,Science,D
8163,History,F
8163,English,A
8163,Physical Education,F
8164,Math,A
8164,Science,C
8164,History,D
8164,English,D
8164,Physical Education,D
8165,Math,A
8165,Science,D
8165,History,A
8165,English,F
8165,Physical Education,D
8166,Math,B
8166,Science,F
8166,History,B
8166,English,B
8166,Physical Education,F
8167,Math,F
8167,Science,F
8167,History,C
8167,English,B
8167,Physical Education,A
8168,Math,B
8168,Science,F
8168,History,D
8168,English,F
8168,Physical Education,C
8169,Math,A
8169,Science,C
8169,History,A
8169,English,C
8169,Physical Education,D
8170,Math,C
8170,Science,D
8170,History,F
8170,English,F
8170,Physical Education,D
8171,Math,D
8171,Science,B
8171,History,F
8171,English,C
8171,Physical Education,C
8172,Math,B
8172,Science,C
8172,History,D
8172,English,F
8172,Physical Education,A
8173,Math,A
8173,Science,A
8173,History,C
8173,English,C
8173,Physical Education,B
8174,Math,F
8174,Science,D
8174,History,F
8174,English,D
8174,Physical Education,C
8175,Math,B
8175,Science,B
8175,History,C
8175,English,A
8175,Physical Education,A
8176,Math,F
8176,Science,D
8176,History,F
8176,English,C
8176,Physical Education,D
8177,Math,D
8177,Science,F
8177,History,D
8177,English,C
8177,Physical Education,F
8178,Math,F
8178,Science,A
8178,History,A
8178,English,F
8178,Physical Education,A
8179,Math,C
8179,Science,B
8179,History,A
8179,English,C
8179,Physical Education,A
8180,Math,B
8180,Science,D
8180,History,F
8180,English,D
8180,Physical Education,C
8181,Math,C
8181,Science,A
8181,History,F
8181,English,F
8181,Physical Education,F
8182,Math,D
8182,Science,A
8182,History,D
8182,English,F
8182,Physical Education,B
8183,Math,C
8183,Science,C
8183,History,F
8183,English,A
8183,Physical Education,A
8184,Math,C
8184,Science,A
8184,History,F
8184,English,B
8184,Physical Education,C
8185,Math,F
8185,Science,F
8185,History,C
8185,English,D
8185,Physical Education,B
8186,Math,A
8186,Science,A
8186,History,B
8186,English,D
8186,Physical Education,A
8187,Math,B
8187,Science,D
8187,History,F
8187,English,C
8187,Physical Education,B
8188,Math,F
8188,Science,C
8188,History,B
8188,English,A
8188,Physical Education,F
8189,Math,A
8189,Science,B
8189,History,B
8189,English,C
8189,Physical Education,D
8190,Math,B
8190,Science,C
8190,History,A
8190,English,A
8190,Physical Education,C
8191,Math,B
8191,Science,B
8191,History,D
8191,English,D
8191,Physical Education,D
8192,Math,C
8192,Science,B
8192,History,A
8192,English,A
8192,Physical Education,F
8193,Math,D
8193,Science,F
8193,History,A
8193,English,B
8193,Physical Education,F
8194,Math,D
8194,Science,C
8194,History,A
8194,English,F
8194,Physical Education,D
8195,Math,F
8195,Science,B
8195,History,B
8195,English,F
8195,Physical Education,D
8196,Math,F
8196,Science,C
8196,History,B
8196,English,F
8196,Physical Education,D
8197,Math,A
8197,Science,F
8197,History,D
8197,English,F
8197,Physical Education,C
8198,Math,B
8198,Science,B
8198,History,C
8198,English,A
8198,Physical Education,C
8199,Math,F
8199,Science,B
8199,History,B
8199,English,F
8199,Physical Education,F
8200,Math,D
8200,Science,F
8200,History,B
8200,English,D
8200,Physical Education,F
8201,Math,D
8201,Science,B
8201,History,C
8201,English,C
8201,Physical Education,A
8202,Math,B
8202,Science,D
8202,History,F
8202,English,B
8202,Physical Education,D
8203,Math,C
8203,Science,A
8203,History,B
8203,English,C
8203,Physical Education,A
8204,Math,F
8204,Science,A
8204,History,B
8204,English,D
8204,Physical Education,A
8205,Math,F
8205,Science,D
8205,History,A
8205,English,F
8205,Physical Education,B
8206,Math,D
8206,Science,B
8206,History,D
8206,English,D
8206,Physical Education,C
8207,Math,B
8207,Science,A
8207,History,A
8207,English,D
8207,Physical Education,C
8208,Math,C
8208,Science,B
8208,History,D
8208,English,D
8208,Physical Education,C
8209,Math,A
8209,Science,F
8209,History,B
8209,English,C
8209,Physical Education,B
8210,Math,A
8210,Science,C
8210,History,F
8210,English,B
8210,Physical Education,C
8211,Math,B
8211,Science,B
8211,History,B
8211,English,F
8211,Physical Education,F
8212,Math,C
8212,Science,C
8212,History,C
8212,English,C
8212,Physical Education,A
8213,Math,D
8213,Science,B
8213,History,D
8213,English,A
8213,Physical Education,F
8214,Math,B
8214,Science,A
8214,History,A
8214,English,B
8214,Physical Education,B
8215,Math,D
8215,Science,B
8215,History,C
8215,English,C
8215,Physical Education,C
8216,Math,F
8216,Science,D
8216,History,B
8216,English,D
8216,Physical Education,B
8217,Math,C
8217,Science,D
8217,History,D
8217,English,A
8217,Physical Education,C
8218,Math,D
8218,Science,F
8218,History,A
8218,English,B
8218,Physical Education,F
8219,Math,A
8219,Science,F
8219,History,C
8219,English,B
8219,Physical Education,D
8220,Math,B
8220,Science,B
8220,History,D
8220,English,B
8220,Physical Education,F
8221,Math,A
8221,Science,C
8221,History,B
8221,English,C
8221,Physical Education,A
8222,Math,A
8222,Science,C
8222,History,A
8222,English,B
8222,Physical Education,D
8223,Math,B
8223,Science,C
8223,History,B
8223,English,F
8223,Physical Education,D
8224,Math,A
8224,Science,C
8224,History,A
8224,English,B
8224,Physical Education,D
8225,Math,C
8225,Science,D
8225,History,B
8225,English,A
8225,Physical Education,C
8226,Math,D
8226,Science,B
8226,History,B
8226,English,D
8226,Physical Education,B
8227,Math,F
8227,Science,D
8227,History,C
8227,English,D
8227,Physical Education,A
8228,Math,B
8228,Science,A
8228,History,C
8228,English,A
8228,Physical Education,F
8229,Math,D
8229,Science,D
8229,History,B
8229,English,C
8229,Physical Education,C
8230,Math,C
8230,Science,D
8230,History,F
8230,English,A
8230,Physical Education,B
8231,Math,B
8231,Science,F
8231,History,A
8231,English,D
8231,Physical Education,D
8232,Math,C
8232,Science,B
8232,History,C
8232,English,F
8232,Physical Education,C
8233,Math,D
8233,Science,D
8233,History,C
